ID,Show,Theatre,Gross,Potential,Rev%,GrossChange,Attendance,Capacity,Att%,AttChange,AvgTicket,TopTicket,Performances,Previews,Week,Month,Year
311,Rock of Ages ,Helen Hayes ,282327,541552,0.52,12693,3677,4664,0.79,-17,76.8,175.0,8,0,4/10/11,4,2011
311,Rock of Ages ,Helen Hayes ,295500,541552,0.55,13173,3965,4664,0.85,288,74.5,175.0,8,0,4/17/11,4,2011
311,Rock of Ages ,Helen Hayes ,367681,541552,0.68,72181,4446,4664,0.95,481,82.7,175.0,8,0,4/24/11,4,2011
311,Rock of Ages ,Helen Hayes ,350123,541552,0.65,-17558,4317,4664,0.93,-129,81.1,175.0,8,0,5/1/11,5,2011
311,Rock of Ages ,Helen Hayes ,305235,541552,0.56,-44888,4060,4664,0.87,-257,75.2,175.0,8,0,5/8/11,5,2011
311,Rock of Ages ,Helen Hayes ,330765,541552,0.61,25530,4170,4664,0.89,110,79.3,175.0,8,0,5/15/11,5,2011
311,Rock of Ages ,Helen Hayes ,372725,541552,0.69,41960,4463,4664,0.96,293,83.5,197.0,8,0,5/22/11,5,2011
311,Rock of Ages ,Helen Hayes ,318994,541552,0.59,-53731,4098,4664,0.88,-365,77.8,197.0,8,0,5/29/11,5,2011
311,Rock of Ages ,Helen Hayes ,309286,541552,0.57,-9708,3900,4664,0.84,-198,79.3,197.0,8,0,6/5/11,6,2011
311,Rock of Ages ,Helen Hayes ,325248,541552,0.60,15962,3947,4664,0.85,47,82.4,197.0,8,0,6/12/11,6,2011
311,Rock of Ages ,Helen Hayes ,329924,541552,0.61,4676,4104,4664,0.88,157,80.4,197.0,8,0,6/19/11,6,2011
311,Rock of Ages ,Helen Hayes ,370520,541552,0.68,40596,4375,4664,0.94,271,84.7,197.0,8,0,6/26/11,6,2011
311,Rock of Ages ,Helen Hayes ,348529,541552,0.64,-21991,4223,4664,0.91,-152,82.5,197.0,8,0,7/3/11,7,2011
311,Rock of Ages ,Helen Hayes ,323161,541552,0.60,-25368,3708,4664,0.80,-515,87.2,197.0,8,0,7/10/11,7,2011
311,Rock of Ages ,Helen Hayes ,358870,541552,0.66,35709,4159,4664,0.89,451,86.3,197.0,8,0,7/17/11,7,2011
311,Rock of Ages ,Helen Hayes ,377204,541552,0.70,18334,4423,4664,0.95,264,85.3,197.0,8,0,7/24/11,7,2011
311,Rock of Ages ,Helen Hayes ,352974,563992,0.63,-24230,4205,4664,0.90,-218,83.9,223.0,8,0,7/31/11,7,2011
311,Rock of Ages ,Helen Hayes ,369941,563992,0.66,16967,4161,4664,0.89,-44,88.9,223.0,8,0,8/7/11,8,2011
311,Rock of Ages ,Helen Hayes ,347092,563992,0.62,-22849,4017,4664,0.86,-144,86.4,223.0,8,0,8/14/11,8,2011
311,Rock of Ages ,Helen Hayes ,350292,563992,0.62,3200,4040,4664,0.87,23,86.7,223.0,8,0,8/21/11,8,2011
311,Rock of Ages ,Helen Hayes ,192912,352495,0.55,-157380,2383,2915,0.82,-1657,81.0,223.0,5,0,8/28/11,8,2011
311,Rock of Ages ,Helen Hayes ,348861,563992,0.62,155949,3993,4664,0.86,1610,87.4,223.0,8,0,9/4/11,9,2011
311,Rock of Ages ,Helen Hayes ,228571,563992,0.41,-120290,3159,4664,0.68,-834,72.4,223.0,8,0,9/11/11,9,2011
311,Rock of Ages ,Helen Hayes ,324421,563992,0.58,95850,4027,4664,0.86,868,80.6,223.0,8,0,9/18/11,9,2011
311,Rock of Ages ,Helen Hayes ,364622,563992,0.65,40201,4416,4664,0.95,389,82.6,223.0,8,0,9/25/11,9,2011
311,Rock of Ages ,Helen Hayes ,365354,563992,0.65,732,4296,4664,0.92,-120,85.1,223.0,8,0,10/2/11,10,2011
311,Rock of Ages ,Helen Hayes ,402081,563992,0.71,36727,4465,4664,0.96,169,90.1,223.0,8,0,10/9/11,10,2011
311,Rock of Ages ,Helen Hayes ,399076,563992,0.71,-3005,4398,4664,0.94,-67,90.7,223.0,8,0,10/16/11,10,2011
311,Rock of Ages ,Helen Hayes ,399771,563992,0.71,695,4452,4664,0.95,54,89.8,223.0,8,0,10/23/11,10,2011
311,Rock of Ages ,Helen Hayes ,355261,563992,0.63,-44510,4037,4664,0.87,-415,88.0,223.0,8,0,10/30/11,10,2011
311,Rock of Ages ,Helen Hayes ,362811,563992,0.64,7550,4137,4664,0.89,100,87.7,223.0,8,0,11/6/11,11,2011
311,Rock of Ages ,Helen Hayes ,420283,563992,0.75,57472,4311,4664,0.92,174,97.5,223.0,8,0,11/13/11,11,2011
311,Rock of Ages ,Helen Hayes ,376376,563992,0.67,-43907,3988,4664,0.86,-323,94.4,223.0,8,0,11/20/11,11,2011
311,Rock of Ages ,Helen Hayes ,415755,587312,0.71,39379,3954,4664,0.85,-34,105.2,248.0,8,0,11/27/11,11,2011
311,Rock of Ages ,Helen Hayes ,392119,587312,0.67,-23636,4174,4664,0.89,220,93.9,248.0,8,0,12/4/11,12,2011
311,Rock of Ages ,Helen Hayes ,413558,575652,0.72,21439,4114,4664,0.88,-60,100.5,248.0,8,0,12/11/11,12,2011
311,Rock of Ages ,Helen Hayes ,407177,575652,0.71,-6381,4110,4664,0.88,-4,99.1,248.0,8,0,12/18/11,12,2011
311,Rock of Ages ,Helen Hayes ,353612,510983,0.69,-53565,3546,4081,0.87,-564,99.7,248.0,7,0,12/25/11,12,2011
311,Rock of Ages ,Helen Hayes ,652172,686961,0.95,298560,5127,5247,0.98,1581,127.2,248.0,9,0,1/1/12,1,2012
311,Rock of Ages ,Helen Hayes ,442832,563992,0.79,-209340,4604,4664,0.99,-523,96.2,248.0,8,0,1/8/12,1,2012
311,Rock of Ages ,Helen Hayes ,408820,593445,0.69,-34012,4439,4712,0.94,-165,92.1,248.0,8,0,1/15/12,1,2012
311,Rock of Ages ,Helen Hayes ,375419,593445,0.63,-33401,4165,4712,0.88,-274,90.1,248.0,8,0,1/22/12,1,2012
311,Rock of Ages ,Helen Hayes ,383466,593445,0.65,8047,4223,4712,0.90,58,90.8,248.0,8,0,1/29/12,1,2012
311,Rock of Ages ,Helen Hayes ,371327,593445,0.63,-12139,4218,4664,0.90,-5,88.0,248.0,8,0,2/5/12,2,2012
311,Rock of Ages ,Helen Hayes ,396120,593445,0.67,24793,4280,4664,0.92,62,92.6,248.0,8,0,2/12/12,2,2012
311,Rock of Ages ,Helen Hayes ,466140,621495,0.75,70020,4462,4664,0.96,182,104.5,263.0,8,0,2/19/12,2,2012
311,Rock of Ages ,Helen Hayes ,434901,593445,0.73,-31239,4523,4664,0.97,61,96.2,248.0,8,0,2/26/12,2,2012
311,Rock of Ages ,Helen Hayes ,381600,593445,0.64,-53301,4326,4664,0.93,-197,88.2,248.0,8,0,3/4/12,3,2012
311,Rock of Ages ,Helen Hayes ,424365,593445,0.72,42765,4476,4664,0.96,150,94.8,248.0,8,0,3/11/12,3,2012
311,Rock of Ages ,Helen Hayes ,417401,593445,0.70,-6964,4474,4664,0.96,-2,93.3,248.0,8,0,3/18/12,3,2012
311,Rock of Ages ,Helen Hayes ,421183,593445,0.71,3782,4395,4664,0.94,-79,95.8,248.0,8,0,3/25/12,3,2012
311,Rock of Ages ,Helen Hayes ,395943,593445,0.67,-25240,4324,4664,0.93,-71,91.6,248.0,8,0,4/1/12,4,2012
311,Rock of Ages ,Helen Hayes ,429212,621496,0.69,33269,4409,4664,0.95,85,97.4,263.0,8,0,4/8/12,4,2012
311,Rock of Ages ,Helen Hayes ,463537,621496,0.75,34325,4479,4664,0.96,70,103.5,263.0,8,0,4/15/12,4,2012
311,Rock of Ages ,Helen Hayes ,391685,593445,0.66,-71852,4153,4664,0.89,-326,94.3,248.0,8,0,4/22/12,4,2012
311,Rock of Ages ,Helen Hayes ,416009,593445,0.70,24324,4321,4664,0.93,168,96.3,248.0,8,0,4/29/12,4,2012
311,Rock of Ages ,Helen Hayes ,402479,593445,0.68,-13530,4250,4664,0.91,-71,94.7,248.0,8,0,5/6/12,5,2012
311,Rock of Ages ,Helen Hayes ,412113,593445,0.69,9634,4362,4664,0.94,112,94.5,248.0,8,0,5/13/12,5,2012
311,Rock of Ages ,Helen Hayes ,463103,593445,0.78,50990,4521,4664,0.97,159,102.4,248.0,8,0,5/20/12,5,2012
311,Rock of Ages ,Helen Hayes ,462326,593445,0.78,-777,4546,4664,0.97,25,101.7,248.0,8,0,5/27/12,5,2012
311,Rock of Ages ,Helen Hayes ,431991,593445,0.73,-30335,4386,4664,0.94,-160,98.5,248.0,8,0,6/3/12,6,2012
311,Rock of Ages ,Helen Hayes ,472562,621495,0.76,40571,4577,4664,0.98,191,103.3,248.0,8,0,6/10/12,6,2012
311,Rock of Ages ,Helen Hayes ,476967,621495,0.77,4405,4590,4664,0.98,13,103.9,248.0,8,0,6/17/12,6,2012
311,Rock of Ages ,Helen Hayes ,506578,621495,0.82,29611,4623,4664,0.99,33,109.6,248.0,8,0,6/24/12,6,2012
311,Rock of Ages ,Helen Hayes ,498819,621495,0.80,-7759,4612,4664,0.99,-11,108.2,248.0,8,0,7/1/12,7,2012
311,Rock of Ages ,Helen Hayes ,497212,621495,0.80,-1607,4543,4664,0.97,-69,109.5,248.0,8,0,7/8/12,7,2012
311,Rock of Ages ,Helen Hayes ,496313,621495,0.80,-899,4601,4664,0.99,58,107.9,248.0,8,0,7/15/12,7,2012
311,Rock of Ages ,Helen Hayes ,490703,621495,0.79,-5610,4562,4664,0.98,-39,107.6,248.0,8,0,7/22/12,7,2012
311,Rock of Ages ,Helen Hayes ,500260,621495,0.80,9557,4587,4664,0.98,25,109.1,248.0,8,0,7/29/12,7,2012
311,Rock of Ages ,Helen Hayes ,497905,621495,0.80,-2355,4621,4664,0.99,34,107.8,248.0,8,0,8/5/12,8,2012
311,Rock of Ages ,Helen Hayes ,502103,621495,0.81,4198,4594,4664,0.98,-27,109.3,248.0,8,0,8/12/12,8,2012
311,Rock of Ages ,Helen Hayes ,480779,621495,0.77,-21324,4540,4664,0.97,-54,105.9,248.0,8,0,8/19/12,8,2012
311,Rock of Ages ,Helen Hayes ,485487,621495,0.78,4708,4588,4664,0.98,48,105.8,248.0,8,0,8/26/12,8,2012
311,Rock of Ages ,Helen Hayes ,490670,621495,0.79,5183,4633,4664,0.99,45,105.9,248.0,8,0,9/2/12,9,2012
311,Rock of Ages ,Helen Hayes ,463916,621495,0.75,-26754,4470,4664,0.96,-163,103.8,248.0,8,0,9/9/12,9,2012
311,Rock of Ages ,Helen Hayes ,459775,593445,0.77,-4141,4510,4664,0.97,40,102.0,248.0,8,0,9/16/12,9,2012
311,Rock of Ages ,Helen Hayes ,464585,593445,0.78,4810,4412,4664,0.95,-98,105.3,248.0,8,0,9/23/12,9,2012
311,Rock of Ages ,Helen Hayes ,476793,593445,0.80,12208,4400,4664,0.94,-12,108.4,248.0,8,0,9/30/12,9,2012
311,Rock of Ages ,Helen Hayes ,532998,593445,0.90,56205,4573,4664,0.98,173,116.6,248.0,8,0,10/7/12,10,2012
311,Rock of Ages ,Helen Hayes ,531654,593445,0.90,-1344,4566,4664,0.98,-7,116.4,248.0,8,0,10/14/12,10,2012
311,Rock of Ages ,Helen Hayes ,521696,593445,0.88,-9958,4604,4664,0.99,38,113.3,248.0,8,0,10/21/12,10,2012
311,Rock of Ages ,Helen Hayes ,424387,548472,0.77,-97309,3809,4081,0.93,-795,111.4,248.0,7,0,10/28/12,10,2012
311,Rock of Ages ,Helen Hayes ,365178,520421,0.70,-59209,3545,4081,0.87,-264,103.0,248.0,7,0,11/4/12,11,2012
311,Rock of Ages ,Helen Hayes ,471749,593445,0.79,106571,4365,4664,0.94,820,108.1,248.0,8,0,11/11/12,11,2012
311,Rock of Ages ,Helen Hayes ,437407,593445,0.74,-34342,4268,4664,0.92,-97,102.5,248.0,8,0,11/18/12,11,2012
311,Rock of Ages ,Helen Hayes ,496583,593445,0.84,59176,4144,4664,0.89,-124,119.8,248.0,8,0,11/25/12,11,2012
311,Rock of Ages ,Helen Hayes ,473722,593445,0.80,-22861,4291,4664,0.92,147,110.4,248.0,8,0,12/2/12,12,2012
311,Rock of Ages ,Helen Hayes ,500557,593445,0.84,26835,4351,4664,0.93,60,115.0,248.0,8,0,12/9/12,12,2012
311,Rock of Ages ,Helen Hayes ,478863,593445,0.81,-21694,4316,4664,0.93,-35,111.0,248.0,8,0,12/16/12,12,2012
311,Rock of Ages ,Helen Hayes ,490315,593445,0.83,11452,4323,4664,0.93,7,113.4,248.0,8,0,12/23/12,12,2012
311,Rock of Ages ,Helen Hayes ,744667,651508,1.14,254352,5155,5247,0.98,832,144.5,263.0,9,0,12/30/12,12,2012
311,Rock of Ages ,Helen Hayes ,473248,572874,0.83,-271419,3881,4081,0.95,-1274,121.9,263.0,7,0,1/6/13,1,2013
311,Rock of Ages ,Helen Hayes ,419474,621495,0.67,-53774,4219,4664,0.90,338,99.4,248.0,8,0,1/13/13,1,2013
311,Rock of Ages ,Helen Hayes ,445141,621495,0.72,25667,4295,4664,0.92,76,103.6,263.0,8,0,1/20/13,1,2013
311,Rock of Ages ,Helen Hayes ,421952,621495,0.68,-23189,4421,4664,0.95,126,95.4,263.0,8,0,1/27/13,1,2013
311,Rock of Ages ,Helen Hayes ,367947,621495,0.59,-54005,4114,4664,0.88,-307,89.4,248.0,8,0,2/3/13,2,2013
311,Rock of Ages ,Helen Hayes ,368708,621495,0.59,761,4069,4664,0.87,-45,90.6,248.0,8,0,2/10/13,2,2013
311,Rock of Ages ,Helen Hayes ,492289,621495,0.79,123581,4483,4664,0.96,414,109.8,248.0,8,0,2/17/13,2,2013
311,Rock of Ages ,Helen Hayes ,439386,621495,0.71,-52903,4328,4664,0.93,-155,101.5,248.0,8,0,2/24/13,2,2013
311,Rock of Ages ,Helen Hayes ,401624,621495,0.65,-37762,4354,4664,0.93,26,92.2,248.0,8,0,3/3/13,3,2013
311,Rock of Ages ,Helen Hayes ,429530,621495,0.69,27906,4386,4664,0.94,32,97.9,248.0,8,0,3/10/13,3,2013
311,Rock of Ages ,Helen Hayes ,420521,621495,0.68,-9009,4460,4664,0.96,74,94.3,248.0,8,0,3/17/13,3,2013
311,Rock of Ages ,Helen Hayes ,460871,621495,0.74,40350,4527,4664,0.97,67,101.8,248.0,8,0,3/24/13,3,2013
311,Rock of Ages ,Helen Hayes ,501765,621495,0.81,40894,4605,4664,0.99,78,109.0,248.0,8,0,3/31/13,3,2013
311,Rock of Ages ,Helen Hayes ,458868,621495,0.74,-42897,4315,4664,0.93,-290,106.3,248.0,8,0,4/7/13,4,2013
311,Rock of Ages ,Helen Hayes ,401378,621495,0.65,-57490,4089,4664,0.88,-226,98.2,248.0,8,0,4/14/13,4,2013
311,Rock of Ages ,Helen Hayes ,422484,651508,0.65,21106,4292,4664,0.92,203,98.4,248.0,8,0,4/21/13,4,2013
311,Rock of Ages ,Helen Hayes ,429850,621495,0.69,7366,4311,4664,0.92,19,99.7,263.0,8,0,4/28/13,4,2013
311,Rock of Ages ,Helen Hayes ,405807,621495,0.65,-24043,4138,4664,0.89,-173,98.1,248.0,8,0,5/5/13,5,2013
311,Rock of Ages ,Helen Hayes ,406838,621495,0.65,1031,4405,4664,0.94,267,92.4,248.0,8,0,5/12/13,5,2013
311,Rock of Ages ,Helen Hayes ,450030,621495,0.72,43192,4532,4664,0.97,127,99.3,248.0,8,0,5/19/13,5,2013
311,Rock of Ages ,Helen Hayes ,440359,621495,0.71,-9671,4568,4664,0.98,36,96.4,248.0,8,0,5/26/13,5,2013
311,Rock of Ages ,Helen Hayes ,377408,621495,0.61,-62951,4053,4664,0.87,-515,93.1,248.0,8,0,6/2/13,6,2013
311,Rock of Ages ,Helen Hayes ,386047,621495,0.62,8639,4152,4664,0.89,99,93.0,248.0,8,0,6/9/13,6,2013
311,Rock of Ages ,Helen Hayes ,400236,621495,0.64,14189,4358,4664,0.93,206,91.8,223.0,8,0,6/16/13,6,2013
311,Rock of Ages ,Helen Hayes ,421556,621495,0.68,21320,4522,4664,0.97,164,93.2,223.0,8,0,6/23/13,6,2013
311,Rock of Ages ,Helen Hayes ,415042,621495,0.67,-6514,4393,4664,0.94,-129,94.5,225.0,8,0,6/30/13,6,2013
311,Rock of Ages ,Helen Hayes ,400512,621495,0.64,-14530,4267,4664,0.91,-126,93.9,263.0,8,0,7/7/13,7,2013
311,Rock of Ages ,Helen Hayes ,421964,621494,0.68,21452,4387,4664,0.94,120,96.2,263.0,8,0,7/14/13,7,2013
311,Rock of Ages ,Helen Hayes ,423004,621494,0.68,1040,4323,4664,0.93,-64,97.9,223.0,8,0,7/21/13,7,2013
311,Rock of Ages ,Helen Hayes ,425397,621494,0.68,2393,4482,4664,0.96,159,94.9,223.0,8,0,7/28/13,7,2013
311,Rock of Ages ,Helen Hayes ,406126,563992,0.72,-19271,4359,4664,0.93,-123,93.2,223.0,8,0,8/4/13,8,2013
311,Rock of Ages ,Helen Hayes ,407743,621495,0.66,1617,4304,4664,0.92,-55,94.7,223.0,8,0,8/11/13,8,2013
311,Rock of Ages ,Helen Hayes ,384217,621495,0.62,-23526,4185,4664,0.90,-119,91.8,223.0,8,0,8/18/13,8,2013
311,Rock of Ages ,Helen Hayes ,352664,621495,0.57,-31553,3992,4664,0.86,-193,88.3,223.0,8,0,8/25/13,8,2013
311,Rock of Ages ,Helen Hayes ,388406,621495,0.62,35742,4267,4664,0.91,275,91.0,223.0,8,0,9/1/13,9,2013
311,Rock of Ages ,Helen Hayes ,358542,621495,0.58,-29864,4252,4664,0.91,-15,84.3,223.0,8,0,9/8/13,9,2013
311,Rock of Ages ,Helen Hayes ,368747,621495,0.59,10205,4474,4664,0.96,222,82.4,223.0,8,0,9/15/13,9,2013
311,Rock of Ages ,Helen Hayes ,376048,621495,0.61,7301,4159,4664,0.89,-315,90.4,223.0,8,0,9/22/13,9,2013
311,Rock of Ages ,Helen Hayes ,377822,621495,0.61,1774,4259,4664,0.91,100,88.7,223.0,8,0,9/29/13,9,2013
311,Rock of Ages ,Helen Hayes ,391241,621495,0.63,13419,4331,4664,0.93,72,90.3,223.0,8,0,10/6/13,10,2013
311,Rock of Ages ,Helen Hayes ,399628,621495,0.64,8387,4090,4664,0.88,-241,97.7,263.0,8,0,10/13/13,10,2013
311,Rock of Ages ,Helen Hayes ,406072,621495,0.65,6444,4464,4664,0.96,374,91.0,263.0,8,0,10/20/13,10,2013
311,Rock of Ages ,Helen Hayes ,393636,621495,0.63,-12436,4369,4664,0.94,-95,90.1,223.0,8,0,10/27/13,10,2013
311,Rock of Ages ,Helen Hayes ,355245,621595,0.57,-38391,3951,4664,0.85,-418,89.9,197.0,8,0,11/3/13,11,2013
311,Rock of Ages ,Helen Hayes ,406067,621595,0.65,50822,4372,4664,0.94,421,92.9,197.0,8,0,11/10/13,11,2013
311,Rock of Ages ,Helen Hayes ,334693,621595,0.54,-71374,3938,4664,0.84,-434,85.0,197.0,8,0,11/17/13,11,2013
311,Rock of Ages ,Helen Hayes ,324010,621595,0.52,-10683,3799,4664,0.81,-139,85.3,197.0,8,0,11/24/13,11,2013
311,Rock of Ages ,Helen Hayes ,407074,621595,0.65,83064,3922,4664,0.84,123,103.8,197.0,8,0,12/1/13,12,2013
311,Rock of Ages ,Helen Hayes ,437535,621595,0.70,30461,4438,4664,0.95,516,98.6,197.0,8,0,12/8/13,12,2013
311,Rock of Ages ,Helen Hayes ,408587,621595,0.66,-28948,4312,4664,0.92,-126,94.8,197.0,8,0,12/15/13,12,2013
311,Rock of Ages ,Helen Hayes ,351984,556045,0.63,-56603,3576,4081,0.88,-736,98.4,197.0,7,0,12/22/13,12,2013
311,Rock of Ages ,Helen Hayes ,612102,724532,0.84,260118,5114,5247,0.97,1538,119.7,263.0,9,0,12/29/13,12,2013
311,Rock of Ages ,Helen Hayes ,408678,621495,0.66,-203424,3921,4664,0.84,-1193,104.2,263.0,8,0,1/5/14,1,2014
311,Rock of Ages ,Helen Hayes ,371622,621495,0.60,-37056,4337,4664,0.93,416,85.7,263.0,8,0,1/12/14,1,2014
311,Rock of Ages ,Helen Hayes ,361214,621495,0.58,-10408,4120,4664,0.88,-217,87.7,263.0,8,0,1/19/14,1,2014
311,Rock of Ages ,Helen Hayes ,350837,621495,0.56,-10377,4120,4664,0.88,0,85.2,197.0,8,0,1/26/14,1,2014
311,Rock of Ages ,Helen Hayes ,289178,621495,0.47,-61659,3494,4664,0.75,-626,82.8,197.0,8,0,2/2/14,2,2014
311,Rock of Ages ,Helen Hayes ,321202,621495,0.52,32024,3842,4664,0.82,348,83.6,197.0,8,0,2/9/14,2,2014
311,Rock of Ages ,Helen Hayes ,369131,621495,0.59,47929,4027,4664,0.86,185,91.7,197.0,8,0,2/16/14,2,2014
311,Rock of Ages ,Helen Hayes ,348778,621495,0.56,-20353,4221,4664,0.91,194,82.6,197.0,8,0,2/23/14,2,2014
311,Rock of Ages ,Helen Hayes ,299584,535999,0.56,-49194,3786,4664,0.81,-435,79.1,197.0,8,0,3/2/14,3,2014
311,Rock of Ages ,Helen Hayes ,299674,535999,0.56,90,3730,4664,0.80,-56,80.3,197.0,8,0,3/9/14,3,2014
311,Rock of Ages ,Helen Hayes ,353712,535999,0.66,54038,4310,4664,0.92,580,82.1,197.0,8,0,3/16/14,3,2014
311,Rock of Ages ,Helen Hayes ,366648,535999,0.68,12936,4415,4664,0.95,105,83.1,197.0,8,0,3/23/14,3,2014
311,Rock of Ages ,Helen Hayes ,376294,535999,0.70,9646,4496,4664,0.96,81,83.7,197.0,8,0,3/30/14,3,2014
311,Rock of Ages ,Helen Hayes ,340194,535999,0.63,-36100,4223,4664,0.91,-273,80.6,197.0,8,0,4/6/14,4,2014
311,Rock of Ages ,Helen Hayes ,347060,535999,0.65,6866,4227,4664,0.91,4,82.1,197.0,8,0,4/13/14,4,2014
311,Rock of Ages ,Helen Hayes ,421341,535999,0.79,74281,4477,4664,0.96,250,94.1,197.0,8,0,4/20/14,4,2014
311,Rock of Ages ,Helen Hayes ,359970,535999,0.67,-61371,4278,4664,0.92,-199,84.1,197.0,8,0,4/27/14,4,2014
311,Rock of Ages ,Helen Hayes ,334369,535999,0.62,-25601,4046,4664,0.87,-232,82.6,197.0,8,0,5/4/14,5,2014
311,Rock of Ages ,Helen Hayes ,310326,535999,0.58,-24043,3701,4664,0.79,-345,83.9,197.0,8,0,5/11/14,5,2014
311,Rock of Ages ,Helen Hayes ,330603,535999,0.62,20277,4045,4664,0.87,344,81.7,197.0,8,0,5/18/14,5,2014
311,Rock of Ages ,Helen Hayes ,326452,535999,0.61,-4151,4045,4664,0.87,0,80.7,197.0,8,0,5/25/14,5,2014
311,Rock of Ages ,Helen Hayes ,291010,535999,0.54,-35442,3696,4664,0.79,-349,78.7,197.0,8,0,6/1/14,6,2014
311,Rock of Ages ,Helen Hayes ,278823,535999,0.52,-12187,3431,4664,0.74,-265,81.3,197.0,8,0,6/8/14,6,2014
311,Rock of Ages ,Helen Hayes ,280008,535999,0.52,1185,3589,4664,0.77,158,78.0,197.0,8,0,6/15/14,6,2014
311,Rock of Ages ,Helen Hayes ,341945,535999,0.64,61937,4080,4664,0.87,491,83.8,197.0,8,0,6/22/14,6,2014
311,Rock of Ages ,Helen Hayes ,319029,535999,0.60,-22916,3950,4664,0.85,-130,80.8,197.0,8,0,6/29/14,6,2014
311,Rock of Ages ,Helen Hayes ,303796,535999,0.57,-15233,4049,4664,0.87,99,75.0,197.0,8,0,7/6/14,7,2014
311,Rock of Ages ,Helen Hayes ,284152,535999,0.53,-19644,3674,4664,0.79,-375,77.3,197.0,8,0,7/13/14,7,2014
311,Rock of Ages ,Helen Hayes ,340633,535999,0.64,56481,4066,4664,0.87,392,83.8,197.0,8,0,7/20/14,7,2014
311,Rock of Ages ,Helen Hayes ,360045,535999,0.67,19412,4148,4664,0.89,82,86.8,,8,0,7/27/14,7,2014
311,Rock of Ages ,Helen Hayes ,378386,535999,0.71,18341,4137,4664,0.89,-11,91.5,197.0,8,0,8/3/14,8,2014
311,Rock of Ages ,Helen Hayes ,350119,535999,0.65,-28267,4052,4664,0.87,-85,86.4,197.0,8,0,8/10/14,8,2014
311,Rock of Ages ,Helen Hayes ,342772,535999,0.64,-7347,3978,4664,0.85,-74,86.2,197.0,8,0,8/17/14,8,2014
311,Rock of Ages ,Helen Hayes ,315426,535999,0.59,-27346,3666,4664,0.79,-312,86.0,197.0,8,0,8/24/14,8,2014
311,Rock of Ages ,Helen Hayes ,372667,535999,0.70,57241,4199,4664,0.90,533,88.8,197.0,8,0,8/31/14,8,2014
311,Rock of Ages ,Helen Hayes ,315675,535999,0.59,-56992,3857,4664,0.83,-342,81.8,197.0,8,0,9/7/14,9,2014
311,Rock of Ages ,Helen Hayes ,360561,535999,0.67,44886,4431,4664,0.95,574,81.4,197.0,8,0,9/14/14,9,2014
311,Rock of Ages ,Helen Hayes ,337242,535999,0.63,-23319,3888,4664,0.83,-543,86.7,197.0,8,0,9/21/14,9,2014
311,Rock of Ages ,Helen Hayes ,315948,535999,0.59,-21294,3720,4664,0.80,-168,84.9,197.0,8,0,9/28/14,9,2014
311,Rock of Ages ,Helen Hayes ,332574,564659,0.59,16626,3868,4664,0.83,148,86.0,197.0,8,0,10/5/14,10,2014
311,Rock of Ages ,Helen Hayes ,373909,564659,0.66,41335,4180,4664,0.90,312,89.5,197.0,8,0,10/12/14,10,2014
311,Rock of Ages ,Helen Hayes ,369767,564659,0.65,-4142,4204,4664,0.90,24,88.0,197.0,8,0,10/19/14,10,2014
311,Rock of Ages ,Helen Hayes ,364112,564659,0.64,-5655,4104,4664,0.88,-100,88.7,197.0,8,0,10/26/14,10,2014
311,Rock of Ages ,Helen Hayes ,278848,564659,0.49,-85264,3476,4664,0.75,-628,80.2,197.0,8,0,11/2/14,11,2014
311,Rock of Ages ,Helen Hayes ,323107,564659,0.57,44259,3778,4664,0.81,302,85.5,197.0,8,0,11/9/14,11,2014
311,Rock of Ages ,Helen Hayes ,323042,564659,0.57,-65,3718,4664,0.80,-60,86.9,197.0,8,0,11/16/14,11,2014
311,Rock of Ages ,Helen Hayes ,296522,564659,0.53,-26520,3533,4664,0.76,-185,83.9,197.0,8,0,11/23/14,11,2014
311,Rock of Ages ,Helen Hayes ,360759,564659,0.64,64237,3664,4664,0.79,131,98.5,223.0,8,0,11/30/14,11,2014
311,Rock of Ages ,Helen Hayes ,373834,564659,0.66,13075,4010,4664,0.86,346,93.2,197.0,8,0,12/7/14,12,2014
311,Rock of Ages ,Helen Hayes ,376586,564659,0.67,2752,4138,4664,0.89,128,91.0,197.0,8,0,12/14/14,12,2014
311,Rock of Ages ,Helen Hayes ,400950,564659,0.71,24364,4358,4664,0.93,220,92.0,197.0,8,0,12/21/14,12,2014
311,Rock of Ages ,Helen Hayes ,544368,630058,0.86,143418,4544,4664,0.97,186,119.8,223.0,8,0,12/28/14,12,2014
311,Rock of Ages ,Helen Hayes ,583527,630058,0.93,39159,4550,4664,0.98,6,128.3,223.0,8,0,1/4/15,1,2015
311,Rock of Ages ,Helen Hayes ,444828,564659,0.79,-138699,4528,4664,0.97,-22,98.2,197.0,8,0,1/11/15,1,2015
311,Rock of Ages ,Helen Hayes ,492533,564659,0.87,47705,4542,4664,0.97,14,108.4,197.0,8,0,1/18/15,1,2015
312,Rocky ,Winter Garden ,373672,552567,0.68,,3905,4596,0.85,,95.7,248.0,0,3,2/16/14,2,2014
312,Rocky ,Winter Garden ,642830,1097382,0.59,269158,8091,9192,0.88,4186,79.5,248.0,0,6,2/23/14,2,2014
312,Rocky ,Winter Garden ,551300,1276403,0.43,-91530,7890,10724,0.74,-201,69.9,248.0,0,7,3/2/14,3,2014
312,Rocky ,Winter Garden ,635153,1454942,0.44,83853,9581,12256,0.78,1691,66.3,248.0,0,8,3/9/14,3,2014
